split_mode,variant,n_runs,MAE_mean,MAE_std,MAE_ci95_lo,MAE_ci95_hi,RMSE_mean,RMSE_std,RMSE_ci95_lo,RMSE_ci95_hi,MAPE_mean,MAPE_std,MAPE_ci95_lo,MAPE_ci95_hi,WAPE_mean,WAPE_std,WAPE_ci95_lo,WAPE_ci95_hi
chrono,zone_full_tc,2,0.24698805809020996,0.005474749181019602,0.1977993882711266,0.2961767279092933,0.28910069167613983,0.0065338784106741135,0.23039612327418965,0.34780526007809004,18.9230851829052,0.28626877078447666,16.351062323036025,21.495108042774376,19.273421595777386,0.4272152800458005,15.435044593102262,23.11179859845251
chrono,zone_full_sinc,2,0.248963788151741,0.006911219145392187,0.18686894775821059,0.31105862854527144,0.2925007790327072,0.0010781374583328856,0.28281409829098864,0.3021874597744258,19.06963363289833,0.5216336316087183,14.382941398542485,23.756325867254176,19.42759549529361,0.5393089389547007,14.582096925113913,24.273094065473305
chrono,zone_full,2,0.25286702811717987,0.0011121499650812556,0.24287475712669426,0.2628592991076655,0.2905907034873962,0.0002767783541710411,0.2881039486377698,0.2930774583370226,19.654634594917297,0.06419386496694521,19.077875601241935,20.23139358859266,19.732181642703146,0.08678525644414001,18.952447049711207,20.511916235695086
chrono,gcn_gru,2,0.25202079117298126,0.0009877324682770964,0.24314636704043646,0.26089521530552606,0.3092977851629257,0.0016789407838556799,0.2942131007084884,0.32438246961736306,18.944624811410904,0.007469475227343195,18.87751423912142,19.011735383700387,19.66614498976491,0.07707691207039011,18.97363641025792,20.358653569271898
chrono,lstm,2,0.24793129414319992,0.001473949049410878,0.23468838734977474,0.2611742009366251,0.30174337327480316,0.0031076768015265554,0.2738220050001298,0.3296647415494765,18.61560642719269,0.28188023018328984,16.0830130402513,21.148199814134085,19.347026663289547,0.11501825008351142,18.313628686603984,20.38042463997511
chrono,stgcn,2,0.2652479112148285,0.007312857538276751,0.19954449303242722,0.33095132939722977,0.32664626836776733,0.011101353457223994,0.22690456483083316,0.4263879719047015,19.422344118356705,0.5385408398888635,14.58374664448089,24.26094159223252,20.69830800545274,0.570651199445613,15.571210397272171,25.82540561363331
