variant,seed,split_mode,split_seed,MAE,RMSE,MAPE,WAPE,MAE_commercial,MAE_residential,MAE_industrial,MAE_school,MAE_university,MAE_hospital,MAE_transport,MAE_park,MAE_multi_zone,best_val_MAE,epochs_run,n_params,train_time_s,device,status,commit,timestamp
zone_full_tc,42,chrono,-1,0.2508592307567596,0.2937208414077759,19.12550777196884,19.575505251617045,0.247457668185234,0.2500210106372833,0.2583715915679931,0.2492737025022506,0.2536666095256805,0.2461304366588592,0.2487828135490417,0.2482808828353881,0.2499605566263198,0.2488895207643509,5,359481,1.7,cpu,ok,9b1dc06,2026-09-22T18:00:55
zone_full_tc,43,chrono,-1,0.2431167811155319,0.2844805419445038,18.72066259384156,18.97133160852325,0.2401609569787979,0.2424554824829101,0.2497357726097107,0.24199740588665,0.2454105913639068,0.2395867854356765,0.2410519570112228,0.2409414052963256,0.2423572391271591,0.2407728135585785,5,359481,1.5,cpu,ok,9b1dc06,2026-09-22T18:00:56
zone_full_sinc,42,chrono,-1,0.2538507580757141,0.2932631373405456,19.43848431110382,19.808944503183,0.2505788803100586,0.2531679272651672,0.2616274058818817,0.2527691125869751,0.2569013237953186,0.2499351650476455,0.2518487572669983,0.2511460185050964,0.2530043423175812,0.2522154450416565,5,362121,1.7,cpu,ok,9b1dc06,2026-09-22T18:00:58
zone_full_sinc,43,chrono,-1,0.2440768182277679,0.2917384207248688,18.7007799744606,19.04624648740422,0.2408347725868225,0.2434657365083694,0.2513127326965332,0.242807850241661,0.2469174265861511,0.2401372194290161,0.241988718509674,0.2419068664312362,0.243245393037796,0.2420655041933059,5,362121,1.7,cpu,ok,9b1dc06,2026-09-22T18:01:00
zone_full,42,chrono,-1,0.2536534368991852,0.2903949916362762,19.700026512146,19.793548086041813,0.2503531873226166,0.2528848052024841,0.2611801624298095,0.2522881627082824,0.2558483481407165,0.2494214326143264,0.2516258060932159,0.2504279315471649,0.2527226209640503,0.2515904605388641,5,359145,0.6,cpu,ok,9b1dc06,2026-09-22T18:01:00
zone_full,43,chrono,-1,0.2520806193351745,0.2907864153385162,19.6092426776886,19.670815199364483,0.2488240748643875,0.2513200938701629,0.2592807412147522,0.2506104409694671,0.2543360888957977,0.2482347637414932,0.2501059770584106,0.2498526722192764,0.2512385249137878,0.2516027092933655,5,359145,0.5,cpu,ok,9b1dc06,2026-09-22T18:01:01
gcn_gru,42,chrono,-1,0.2513223588466644,0.3081105947494507,18.949906527996063,19.611643382567017,0.2486196160316467,0.2507742047309875,0.256579726934433,0.2500995099544525,0.2529346942901611,0.2477727830410003,0.2498771846294403,0.2489435672760009,0.2506807446479797,0.2490315735340118,5,34072,0.5,cpu,ok,9b1dc06,2026-09-22T18:01:01
gcn_gru,43,chrono,-1,0.2527192234992981,0.31048497557640076,18.939343094825745,19.720646596962794,0.2500820457935333,0.2521698474884033,0.25777700543403625,0.2515750825405121,0.25421005487442017,0.24946120381355286,0.25129079818725586,0.2504797577857971,0.25209835171699524,0.2501455545425415,5,34072,0.5,cpu,ok,9b1dc06,2026-09-22T18:01:02
