split_mode,variant,n_runs,MAE_mean,MAE_std,MAE_ci95_lo,MAE_ci95_hi,RMSE_mean,RMSE_std,RMSE_ci95_lo,RMSE_ci95_hi,MAPE_mean,MAPE_std,MAPE_ci95_lo,MAPE_ci95_hi,WAPE_mean,WAPE_std,WAPE_ci95_lo,WAPE_ci95_hi
chrono,zone_full_tc,2,0.24698803573846817,0.005474780791156005,0.19779908191258078,0.29617698956435556,0.28910069167613983,0.0065338784106741135,0.2303961232730004,0.34780526007927925,18.9230851829052,0.28626877078447666,16.35106232298392,21.49510804282648,19.273420012923765,0.42721751853885553,15.435022898108736,23.111817127738796
chrono,zone_full_sinc,2,0.248963788151741,0.006911219145392187,0.18686894775695267,0.3110586285465293,0.2925007790327072,0.0010781374583328856,0.2828140982907924,0.302187459774622,19.06963288784027,0.5216325779375055,14.38295012024973,23.75631565543081,19.42759549529361,0.5393089389547007,14.582096925015753,24.273094065571463
chrono,zone_full,2,0.25286702811717987,0.0011121499650812556,0.24287475712649184,0.26285929910786787,0.29059071838855743,0.0002767994275953358,0.2881037742016754,0.2930776625754395,19.654634594917297,0.06419386496694521,19.07787560123025,20.231393588604345,19.732181642703146,0.08678525644414001,18.95244704969541,20.51191623571088
chrono,gcn_gru,2,0.25202079117298126,0.0009877324682770964,0.24314636704025666,0.26089521530570586,0.3092977851629257,0.0016789407838556799,0.2942131007081828,0.32438246961766865,18.944624811410904,0.007469475227343195,18.87751423912006,19.011735383701748,19.66614498976491,0.07707691207039011,18.97363641024389,20.358653569285927
chrono,lstm,2,0.24793129414319992,0.001473949049410878,0.23468838734950648,0.26117420093689336,0.30174337327480316,0.0031076768015265554,0.27382200499956416,0.32966474155004216,18.61560642719269,0.28188023018328984,16.083013040199994,21.14819981418539,19.347026663289547,0.11501825008351142,18.31362868658305,20.380424639996043
chrono,stgcn,2,0.2643734812736511,0.00607622685611861,0.20978074895018478,0.31896621359711747,0.3320586681365967,0.01875564261528746,0.16354590501947855,0.5005714312537148,19.187232106924057,0.20604224464399487,17.33601598620781,21.038448227640306,20.630072768839256,0.4741520023950868,16.369986047204637,24.890159490473874
