MAE,RMSE,MAPE,WAPE,MAE_commercial,MAE_residential,MAE_industrial,MAE_school,MAE_university,MAE_hospital,MAE_transport,MAE_park,MAE_multi_zone,variant,n_params,lambda_cos,final_cosine_sim
0.2671881318092346,0.3149498403072357,21.125340461730957,20.849711911137664,0.264498770236969,0.2679296135902405,0.2759334444999695,0.2645217776298523,0.27158114314079285,0.26183637976646423,0.2639732360839844,0.2584279477596283,0.26647570729255676,baseline_ahgnn,251608,0.0,
0.25193890929222107,0.3081359565258026,18.571141362190247,19.65975580113631,0.2491266429424286,0.25134390592575073,0.2573966681957245,0.2506507933139801,0.2536986768245697,0.24822114408016205,0.25047460198402405,0.24957464635372162,0.25127512216567993,zone_concat,359145,0.1,-0.8877251744270325
0.2598000764846802,0.3133626878261566,19.55656260251999,20.273192303601974,0.2571827471256256,0.25927698612213135,0.26476725935935974,0.2586408853530884,0.26108843088150024,0.25668713450431824,0.2583886682987213,0.2574721872806549,0.2591985762119293,zone_weight,359145,0.1,-0.8285084962844849
0.25317227840423584,0.2970322072505951,19.70423012971878,19.755999632518296,0.25106096267700195,0.2528364360332489,0.2576974630355835,0.25262004137039185,0.2544116973876953,0.250169038772583,0.25240230560302734,0.24922290444374084,0.25264236330986023,zone_full,359145,0.1,-0.8324681520462036
0.25144296884536743,0.30520376563072205,19.433364272117615,19.621056613032593,0.2487296462059021,0.25096046924591064,0.25735703110694885,0.25073158740997314,0.25337210297584534,0.24825020134449005,0.24953454732894897,0.24895843863487244,0.2507268488407135,zone_full_tc,359481,0.1,-0.8597674369812012
0.2528735101222992,0.29364073276519775,19.394467771053314,19.732687364434064,0.2493661493062973,0.25202998518943787,0.26111066341400146,0.2515905499458313,0.2560029625892639,0.24866817891597748,0.2506166100502014,0.2503593862056732,0.25190892815589905,zone_full_sinc,362121,0.1,-0.8105201721191406
0.2483741044998169,0.29976847767829895,18.7191441655159,19.38158035776802,0.2457250952720642,0.24742312729358673,0.2542639374732971,0.24721132218837738,0.24951808154582977,0.2450999617576599,0.24677154421806335,0.24512167274951935,0.24763751029968262,lstm,669080,0.0,
0.25215989351272583,0.3084934651851654,18.982671201229095,19.676999408449568,0.24944840371608734,0.2516271770000458,0.2574002146720886,0.25093692541122437,0.25374677777290344,0.2486545741558075,0.25070449709892273,0.2497796267271042,0.2515213191509247,gcn_gru,34072,0.0,
0.26623010635375977,0.32199063897132874,20.487400889396667,20.774953734764868,0.2636902630329132,0.2657020688056946,0.2711164355278015,0.2650432586669922,0.2675185799598694,0.26289433240890503,0.26493918895721436,0.2635955512523651,0.2656521797180176,stgcn,33944,0.0,
