variant,seed,split_mode,split_seed,MAE,RMSE,MAPE,MAE_commercial,MAE_residential,MAE_industrial,MAE_school,MAE_university,MAE_hospital,MAE_transport,MAE_park,MAE_multi_zone,best_val_MAE,epochs_run,n_params,train_time_s,device,status,timestamp
gcn_gru,43,random_paired,43,0.1043739318847656,0.1918432116508484,7.510458678007126,0.1019525602459907,0.1060117036104202,0.1251982450485229,0.1053104251623153,0.1183163896203041,0.1075456291437149,0.0991496741771698,0.0993015617132186,0.1041071116924285,0.0960142835974693,48,32707,3.9,cpu,ok,2026-08-22T00:17:38
gcn_gru,44,random_paired,44,0.0959257930517196,0.1747811734676361,6.962845474481583,0.0933872982859611,0.0964104980230331,0.1175731346011161,0.0971946492791175,0.108768805861473,0.0994226932525634,0.0906191915273666,0.0903631150722503,0.0953242629766464,0.112858161330223,58,32707,4.7,cpu,ok,2026-08-22T00:17:43
gcn_gru,45,random_paired,45,0.0830338969826698,0.1705730259418487,5.900319665670395,0.0800452753901481,0.08261089771986,0.1054919064044952,0.0882502421736717,0.0975278615951538,0.0869186744093895,0.0768996551632881,0.0772170573472976,0.0820316523313522,0.1011532396078109,29,32707,2.2,cpu,ok,2026-08-22T00:17:45
gcn_gru,46,random_paired,46,0.0935887843370437,0.180508553981781,6.99416846036911,0.0921369269490242,0.0930548384785652,0.1041745990514755,0.0949190929532051,0.0994967520236969,0.0957123190164566,0.0909641236066818,0.0907114818692207,0.0930738225579261,0.0840474516153335,32,32707,2.7,cpu,ok,2026-08-22T00:17:48
stgcn,42,random_paired,42,0.0938920974731445,0.1673022955656051,6.58036470413208,0.0902000740170478,0.0943602323532104,0.1269524097442627,0.0976352468132972,0.1138770133256912,0.1006279960274696,0.0859015434980392,0.0858892276883125,0.0929605364799499,0.1027343943715095,47,32579,4.0,cpu,ok,2026-08-22T00:17:52
stgcn,43,random_paired,43,0.1059559136629104,0.194266602396965,7.648415118455887,0.1035278141498565,0.1071798279881477,0.1277210712432861,0.1079148203134536,0.1203823164105415,0.1096587106585502,0.1004824489355087,0.1009685471653938,0.1055575683712959,0.0958359017968177,48,32579,4.3,cpu,ok,2026-08-22T00:17:56
stgcn,44,random_paired,44,0.1050055548548698,0.1924059242010116,7.358741760253906,0.1018126308917999,0.1049380376935005,0.1318858116865158,0.1105711683630943,0.1216325014829635,0.1116347908973693,0.0979481115937233,0.0984977707266807,0.1040541753172874,0.1140858978033065,34,32579,3.1,cpu,ok,2026-08-22T00:17:59
stgcn,45,random_paired,45,0.0836132690310478,0.1651215553283691,6.139912083745003,0.0812986195087432,0.0833282321691513,0.1029818728566169,0.0867623537778854,0.0952553078532219,0.0872888416051864,0.078646682202816,0.0789040625095367,0.0828801617026329,0.1043425649404525,52,32579,4.5,cpu,ok,2026-08-22T00:18:03
stgcn,46,random_paired,46,0.0925459042191505,0.1740602701902389,7.025376707315445,0.0913777500391006,0.0931289941072464,0.1005010157823562,0.0932570695877075,0.0973308086395263,0.0941964834928512,0.0903469771146774,0.0901244580745697,0.0923977792263031,0.0817102119326591,47,32579,4.0,cpu,ok,2026-08-22T00:18:08
baseline_ahgnn,47,random_fixed,42,0.1468763947486877,0.2225403189659118,11.084260791540146,0.1495679914951324,0.1423878073692321,0.1665724217891693,0.1433893144130706,0.1002739071846008,0.1264236122369766,0.1535384505987167,0.1135031208395958,0.1393026411533355,0.1533659100532531,100,250243,8.6,cpu,ok,2026-08-22T00:20:55
baseline_ahgnn,48,random_fixed,42,0.2118928283452987,0.3310571312904358,16.078627109527588,0.1916680335998535,0.2067790180444717,0.2534959316253662,0.2069046646356582,0.2314495742321014,0.1750691682100296,0.1889881938695907,0.2058883160352707,0.2059672027826309,0.2136307805776596,75,250243,6.8,cpu,ok,2026-08-22T00:21:01
baseline_ahgnn,49,random_fixed,42,0.2330185621976852,0.3575910925865173,17.596355080604553,0.2229765504598617,0.2439839094877243,0.3005834221839905,0.2602564990520477,0.2893686890602112,0.2542202174663543,0.2169390171766281,0.202445775270462,0.2314353436231613,0.2363079786300659,54,250243,6.2,cpu,ok,2026-08-22T00:21:08
baseline_ahgnn,50,random_fixed,42,0.1714147329330444,0.2581651210784912,12.910334765911102,0.1587471812963485,0.1797552853822708,0.2422417998313903,0.1842690706253051,0.2472193837165832,0.1856939792633056,0.1401874721050262,0.2034014165401458,0.1764119267463684,0.1751811057329177,100,250243,8.7,cpu,ok,2026-08-22T00:21:16
baseline_ahgnn,51,random_fixed,42,0.1599575579166412,0.25190469622612,12.147057056427002,0.1463337987661361,0.1721571832895279,0.1579359918832779,0.1451268047094345,0.2079799771308899,0.1316916048526764,0.1430022567510604,0.2027382850646972,0.1627021133899688,0.1660274863243103,100,250243,10.8,cpu,ok,2026-08-22T00:21:27
zone_concat,47,random_fixed,42,0.0710196420550346,0.1270393282175064,5.328496918082237,0.0704522207379341,0.0727915987372398,0.0814361348748207,0.0720908790826797,0.0782230123877525,0.0738115832209587,0.0680922716856002,0.0648672506213188,0.0712411552667617,0.0760711282491684,100,358452,10.3,cpu,ok,2026-08-22T00:21:37
zone_concat,48,random_fixed,42,0.0745910257101059,0.1291257441043853,5.582566931843758,0.0731387361884117,0.0765961706638336,0.0893839746713638,0.0749336630105972,0.0829229205846786,0.0773067697882652,0.0704636350274086,0.0681655034422874,0.0743522867560386,0.0795690938830375,100,358452,10.5,cpu,ok,2026-08-22T00:21:48
zone_concat,49,random_fixed,42,0.0896226987242698,0.1453637033700943,6.6339172422885895,0.0876906514167785,0.0915148705244064,0.1128389909863472,0.0861268416047096,0.1031924337148666,0.0928994864225387,0.084876924753189,0.0799530074000358,0.0898996442556381,0.092434786260128,37,358452,3.6,cpu,ok,2026-08-22T00:21:51
zone_concat,50,random_fixed,42,0.0729605033993721,0.1290347725152969,5.453953146934509,0.0722604095935821,0.0745241865515708,0.0838862210512161,0.0742479264736175,0.0804066732525825,0.0775416567921638,0.0694186836481094,0.0696793347597122,0.0730648040771484,0.0768149942159652,85,358452,8.7,cpu,ok,2026-08-22T00:22:00
zone_concat,51,random_fixed,42,0.0823508575558662,0.140138566493988,6.023775786161423,0.0813588798046112,0.0837895721197128,0.1017481237649917,0.0802344530820846,0.0933856517076492,0.0873718038201332,0.0783023089170456,0.0750505402684211,0.0826234072446823,0.0846852362155914,91,358452,8.8,cpu,ok,2026-08-22T00:22:09
zone_weight,47,random_fixed,42,0.1038463711738586,0.1656465828418731,7.6521724462509155,0.100759208202362,0.1059925407171249,0.1333626806735992,0.1075929850339889,0.1233362406492233,0.1082112491130828,0.0971032977104187,0.0935967490077018,0.1033968701958656,0.1096945479512214,76,358452,7.2,cpu,ok,2026-08-22T00:22:16
zone_weight,48,random_fixed,42,0.0871291235089302,0.1432476788759231,6.567397713661194,0.0856188833713531,0.0883757323026657,0.1080017983913421,0.0856701880693435,0.1002242788672447,0.0933437868952751,0.0831003785133361,0.0812420547008514,0.0873028635978698,0.0900583863258361,85,358452,8.1,cpu,ok,2026-08-22T00:22:24
zone_weight,49,random_fixed,42,0.1070401296019554,0.174578845500946,7.7191658318042755,0.1038393303751945,0.1077688857913017,0.1379970461130142,0.1117074713110923,0.1273071020841598,0.1133808121085167,0.0992928966879844,0.101878710091114,0.106296107172966,0.1122840791940689,66,358452,6.1,cpu,ok,2026-08-22T00:22:30
zone_weight,50,random_fixed,42,0.102616086602211,0.15822833776474,7.6574645936489105,0.1006485000252723,0.1046843454241752,0.1355646848678589,0.1036341860890388,0.1211522594094276,0.1099151968955993,0.0943886116147041,0.0915210917592048,0.1024507880210876,0.110583446919918,97,358452,10.0,cpu,ok,2026-08-22T00:22:40
zone_weight,51,random_fixed,42,0.0742540508508682,0.1302043199539184,5.646007135510445,0.0730688944458961,0.0753557235002517,0.087028220295906,0.073926493525505,0.0838624015450477,0.0755162611603736,0.071301482617855,0.0681059136986732,0.0745658501982688,0.0781146883964538,100,358452,9.8,cpu,ok,2026-08-22T00:22:50
zone_full,47,random_fixed,42,0.1051646694540977,0.1595730185508728,7.875626534223556,0.1022989004850387,0.1070389822125434,0.1300254762172699,0.1066485494375228,0.1210714727640152,0.1099647358059883,0.0986123457551002,0.0984528064727783,0.1047684103250503,0.1130048632621765,83,358452,7.8,cpu,ok,2026-08-22T00:22:58
zone_full,48,random_fixed,42,0.0935108289122581,0.1491369605064392,7.051173597574234,0.0930904373526573,0.0962795987725257,0.1040776148438453,0.0914549604058265,0.1000206843018531,0.0955849289894104,0.0911822468042373,0.087912730872631,0.0940064042806625,0.0928120464086532,90,358452,8.9,cpu,ok,2026-08-22T00:23:07
zone_full,49,random_fixed,42,0.103892832994461,0.1611478924751281,7.826711982488632,0.0997354909777641,0.1053121536970138,0.137952908873558,0.1071757301688194,0.1245008036494255,0.1112591326236724,0.0953207612037658,0.0962413698434829,0.1028676033020019,0.1086455956101417,83,358452,7.9,cpu,ok,2026-08-22T00:23:15
zone_full,50,random_fixed,42,0.096696063876152,0.1504232287406921,7.201198488473892,0.0947454869747161,0.0987875834107399,0.1178208068013191,0.0938041135668754,0.1069025322794914,0.1055990830063819,0.0911120474338531,0.094096340239048,0.096601665019989,0.1038338989019393,100,358452,9.5,cpu,ok,2026-08-22T00:23:24
zone_full,51,random_fixed,42,0.0867346972227096,0.1377699524164199,6.642033904790878,0.0848517268896102,0.0879686400294303,0.0994124785065651,0.0831222161650657,0.0935238301753997,0.0875468179583549,0.0844665169715881,0.0836633965373039,0.0868424326181411,0.0879123583436012,100,358452,9.7,cpu,ok,2026-08-22T00:23:34
zone_full_tc,47,random_fixed,42,0.097508393228054,0.1671049445867538,7.318952679634094,0.0942757129669189,0.098284013569355,0.1228735595941543,0.0930082350969314,0.1105298474431037,0.1010069176554679,0.0926962792873382,0.0913295596837997,0.0970586240291595,0.0895838215947151,100,358788,33.8,cpu,ok,2026-08-22T00:24:08
zone_full_tc,48,random_fixed,42,0.0767190605401992,0.1363907009363174,5.794794112443924,0.0749875009059906,0.0781097710132598,0.0865654647350311,0.0753743797540664,0.0839035660028457,0.0766601786017417,0.0746586173772811,0.0734408199787139,0.0767771527171135,0.0765866115689277,100,358788,34.7,cpu,ok,2026-08-22T00:24:43
zone_full_tc,49,random_fixed,42,0.0878804773092269,0.1453673988580703,6.425590813159943,0.0851859003305435,0.0890984684228897,0.1138439998030662,0.0871690064668655,0.1018637046217918,0.0918932482600212,0.0818570032715797,0.0796047374606132,0.0873776599764823,0.0875372812151908,100,358788,37.6,cpu,ok,2026-08-22T00:25:20
zone_full_tc,50,random_fixed,42,0.0804150104522705,0.1366485208272934,6.018700450658798,0.0786239951848983,0.0816593021154403,0.0977799445390701,0.0803021714091301,0.0908361449837684,0.0849688947200775,0.0760999098420143,0.0746118947863578,0.0803850516676902,0.0803198888897895,100,358788,34.5,cpu,ok,2026-08-22T00:25:55
zone_full_tc,51,random_fixed,42,0.0753530636429786,0.1303687393665313,5.7792779058218,0.0736173018813133,0.0760638192296028,0.0851708948612213,0.0766772329807281,0.0823360979557037,0.0760448202490806,0.0722616761922836,0.0729516074061393,0.0749381184577941,0.0752977654337883,97,358788,34.4,cpu,ok,2026-08-22T00:26:29
zone_full_sinc,47,random_fixed,42,0.0798926949501037,0.1334974914789199,5.98435141146183,0.078543022274971,0.0815183892846107,0.0957703068852424,0.0766631886363029,0.0866777449846267,0.0827564597129821,0.0769255235791206,0.0732332319021225,0.079587273299694,0.0859511792659759,100,361428,36.0,cpu,ok,2026-08-22T00:27:05
zone_full_sinc,48,random_fixed,42,0.0857069343328476,0.1444815695285797,6.417932361364365,0.0847125276923179,0.0876608937978744,0.1017695739865303,0.0871942266821861,0.0959637835621833,0.0942338854074478,0.0818445980548858,0.080811932682991,0.0859381109476089,0.0804519653320312,100,361428,36.1,cpu,ok,2026-08-22T00:27:41
zone_full_sinc,49,random_fixed,42,0.083792008459568,0.1408834457397461,6.223771348595619,0.0816633105278015,0.084535077214241,0.1009156256914138,0.0815702825784683,0.0942077860236167,0.0870792865753173,0.0799099132418632,0.0812245234847068,0.0837139338254928,0.0858482420444488,100,361428,36.4,cpu,ok,2026-08-22T00:28:18
zone_full_sinc,50,random_fixed,42,0.0825452655553817,0.1382897645235061,6.17743507027626,0.0798548385500907,0.0833023935556411,0.1032026559114456,0.0799507573246955,0.0928667187690734,0.0869086980819702,0.078011654317379,0.0768594667315483,0.0820408686995506,0.0851462334394455,100,361428,35.1,cpu,ok,2026-08-22T00:28:53
zone_full_sinc,51,random_fixed,42,0.0809292793273925,0.139738991856575,5.9936147183179855,0.0793514400720596,0.0827116891741752,0.0991349518299102,0.0779959559440612,0.0904411375522613,0.0861041992902755,0.0776609182357788,0.0730119124054908,0.081136479973793,0.0811517760157585,100,361428,34.2,cpu,ok,2026-08-22T00:29:27
lstm,47,random_fixed,42,0.235877975821495,0.3716292977333069,15.35419225692749,0.2307458817958831,0.2385414838790893,0.2759600877761841,0.2473653107881546,0.2664175629615783,0.242422416806221,0.2233003377914428,0.2272239476442337,0.2347752898931503,0.2340920865535736,30,623027,4.0,cpu,ok,2026-08-22T00:29:31
lstm,48,random_fixed,42,0.2284992635250091,0.333628237247467,16.057875752449036,0.2233843207359314,0.2316904366016388,0.2683663666248321,0.2404100596904754,0.2593355774879455,0.2357419580221176,0.2160116583108902,0.2190646529197693,0.227466195821762,0.2341737747192382,31,623027,4.2,cpu,ok,2026-08-22T00:29:35
lstm,49,random_fixed,42,0.2275500893592834,0.3334439396858215,15.954744815826416,0.2222404479980468,0.2309206277132034,0.2676851153373718,0.2394486665725708,0.2587640583515167,0.2346158474683761,0.214921623468399,0.2185537815093994,0.2264968007802963,0.2327916324138641,25,623027,3.4,cpu,ok,2026-08-22T00:29:38
lstm,50,random_fixed,42,0.233695775270462,0.3603438436985016,15.488645434379578,0.2285469472408294,0.2370223701000213,0.2735422849655151,0.2457834482192993,0.2651907503604889,0.2407910525798797,0.221024677157402,0.2243208736181259,0.2327245473861694,0.233732596039772,25,623027,3.5,cpu,ok,2026-08-22T00:29:42
lstm,51,random_fixed,42,0.1999444216489792,0.2784425318241119,14.379015564918518,0.1944991052150726,0.2037029415369033,0.2426294535398483,0.2134596407413482,0.2335079759359359,0.207993745803833,0.1860565692186355,0.190508097410202,0.1988508999347686,0.2013364434242248,29,623027,4.0,cpu,ok,2026-08-22T00:29:46
gcn_gru,47,random_fixed,42,0.0939922332763671,0.1638317704200744,6.646665930747986,0.0907264947891235,0.0944777354598045,0.120780125260353,0.0912456437945365,0.1083860248327255,0.097053661942482,0.0886411964893341,0.0873913094401359,0.0934202373027801,0.0961178913712501,56,32707,4.5,cpu,ok,2026-08-22T00:29:50
gcn_gru,48,random_fixed,42,0.0956733077764511,0.1680492758750915,6.7283995449543,0.0914622843265533,0.0962299257516861,0.1308322250843048,0.1007324084639549,0.117862731218338,0.1018581911921501,0.0868311747908592,0.0870413109660148,0.0945532470941543,0.1015122085809707,50,32707,3.9,cpu,ok,2026-08-22T00:29:54
gcn_gru,49,random_fixed,42,0.0962720289826393,0.1704990714788437,6.815291941165924,0.0918754860758781,0.096948355436325,0.1329620033502578,0.1030623614788055,0.1202505603432655,0.1030447706580162,0.0866282731294632,0.0874087810516357,0.0950408950448036,0.1047993302345275,29,32707,2.0,cpu,ok,2026-08-22T00:29:56
gcn_gru,50,random_fixed,42,0.0931571125984191,0.1610023230314254,6.700870394706726,0.0895800217986106,0.0932276919484138,0.1237323209643364,0.0934325009584426,0.1105299741029739,0.097907118499279,0.0865678936243057,0.0859592333436012,0.0922924503684043,0.0999749526381492,45,32707,3.4,cpu,ok,2026-08-22T00:30:00
gcn_gru,51,random_fixed,42,0.0911498591303825,0.1601408571004867,6.493707746267319,0.0875302627682685,0.0920276418328285,0.1217676848173141,0.0928473398089408,0.1097298711538314,0.0961023196578025,0.0840131640434265,0.0836398601531982,0.0903657600283622,0.0984801799058914,54,32707,3.8,cpu,ok,2026-08-22T00:30:04
stgcn,47,random_fixed,42,0.0955628976225853,0.1619913876056671,6.826738268136978,0.092416763305664,0.0962197557091713,0.1213423386216163,0.092166319489479,0.1094300597906112,0.0982424765825271,0.0905519798398017,0.0889529883861541,0.095078520476818,0.0999122336506843,44,32579,3.9,cpu,ok,2026-08-22T00:30:08
stgcn,48,random_fixed,42,0.0970576032996177,0.1630980819463729,6.88377320766449,0.0939782261848449,0.0983794927597045,0.1203449442982673,0.0917577743530273,0.1094606220722198,0.0984090715646743,0.0926746577024459,0.0902822613716125,0.0967999994754791,0.0927331745624542,68,32579,5.8,cpu,ok,2026-08-22T00:30:13
stgcn,49,random_fixed,42,0.1025677770376205,0.1808517128229141,7.077904790639877,0.0981873422861099,0.1037279441952705,0.1414296180009842,0.1121780946850776,0.1287812441587448,0.1115245968103408,0.0917164906859397,0.0929097756743431,0.101356603205204,0.1073787659406662,23,32579,2.0,cpu,ok,2026-08-22T00:30:15
stgcn,50,random_fixed,42,0.0972717031836509,0.170900285243988,6.879492104053497,0.0930520594120025,0.0978754833340644,0.1343401819467544,0.1044057756662368,0.1210168898105621,0.1052286028861999,0.0875759497284889,0.0882380232214927,0.0960814505815506,0.1071811839938163,30,32579,2.5,cpu,ok,2026-08-22T00:30:18
stgcn,51,random_fixed,42,0.0946884527802467,0.1696915030479431,6.6369786858558655,0.0906689763069152,0.0949220657348632,0.1306487172842025,0.1005848571658134,0.1169923543930053,0.10215475410223,0.0857560634613037,0.086051270365715,0.0935457050800323,0.1037103682756424,44,32579,3.6,cpu,ok,2026-08-22T00:30:21
baseline_ahgnn,47,random_paired,47,0.1433960348367691,0.2251451909542083,10.863979160785677,0.1442794352769851,0.1457861959934234,0.1660545617341995,0.1486673057079315,0.1049081161618232,0.1287927329540252,0.1461548060178756,0.1172369197010994,0.1355733722448349,0.1802367568016052,100,250243,9.4,cpu,ok,2026-08-22T00:30:31
baseline_ahgnn,48,random_paired,48,0.2353745847940445,0.3306170701980591,16.95517748594284,0.2232016026973724,0.2380927503108978,0.3110363185405731,0.2537719905376434,0.2896810472011566,0.2312701642513275,0.2090841382741928,0.213812455534935,0.2328913807868957,0.2320679128170013,60,250243,5.5,cpu,ok,2026-08-22T00:30:36
baseline_ahgnn,49,random_paired,49,0.2776465713977813,0.9923481345176696,21.463344991207123,0.2580917477607727,0.2810871303081512,0.3896804451942444,0.2895773351192474,0.3107128739356994,0.291981965303421,0.2561928629875183,0.2366316318511963,0.2696399092674255,0.224504753947258,60,250243,6.1,cpu,ok,2026-08-22T00:30:42
baseline_ahgnn,50,random_paired,50,0.158904954791069,0.2499142438173294,11.667153239250185,0.1470910608768463,0.1666800528764724,0.240565612912178,0.1744650602340698,0.2285997569561004,0.1816568523645401,0.1246007904410362,0.1821156293153762,0.1626909673213958,0.1921177953481674,100,250243,8.2,cpu,ok,2026-08-22T00:30:51
baseline_ahgnn,51,random_paired,51,0.1786398440599441,0.3695026636123657,14.096716046333311,0.1753808408975601,0.1922294348478317,0.1724713146686554,0.168990358710289,0.19990836083889,0.1517910361289978,0.1645068079233169,0.1830453276634216,0.1825155615806579,0.1738092005252838,100,250243,11.3,cpu,ok,2026-08-22T00:31:02
zone_concat,47,random_paired,47,0.0746239051222801,0.1458469331264495,5.599581077694893,0.073434017598629,0.0765643641352653,0.0860907807946205,0.0773908048868179,0.0840643793344497,0.0779906436800956,0.0703970491886138,0.0707605108618736,0.0747034922242164,0.1229417696595192,100,358452,9.8,cpu,ok,2026-08-22T00:31:12
zone_concat,48,random_paired,48,0.0899452567100524,0.1469205319881439,6.644232571125031,0.0877405107021331,0.0923682525753974,0.1183358877897262,0.0922623947262764,0.1065903082489967,0.0955964103341102,0.0823159515857696,0.0796332582831382,0.0897921547293663,0.0826527923345565,67,358452,6.3,cpu,ok,2026-08-22T00:31:18
zone_concat,49,random_paired,49,0.0945092216134071,0.1601521223783493,6.786965578794479,0.0915364027023315,0.0963758155703544,0.1209636479616165,0.0945163071155548,0.1104073375463485,0.0985045284032821,0.0884795933961868,0.0839971601963043,0.0942811667919159,0.1041882634162902,83,358452,8.0,cpu,ok,2026-08-22T00:31:26
zone_concat,50,random_paired,50,0.0618618950247764,0.1162840202450752,4.5915815979242325,0.0613652355968952,0.063576690852642,0.0732247605919838,0.0639119371771812,0.0693347007036209,0.0662866532802581,0.057819377630949,0.0581278689205646,0.0619168691337108,0.0964142009615898,87,358452,8.5,cpu,ok,2026-08-22T00:31:35
zone_concat,51,random_paired,51,0.1004600897431373,0.1697109937667846,7.562784105539322,0.0985128954052925,0.1034686490893364,0.1247393861413002,0.1029991433024406,0.1177994608879089,0.1066982373595237,0.0939171537756919,0.0921171754598617,0.1004815474152565,0.1040807291865348,60,358452,5.2,cpu,ok,2026-08-22T00:31:40
zone_weight,47,random_paired,47,0.1024400368332862,0.1889903247356414,7.1366168558597565,0.0989575907588005,0.1049444302916526,0.1314852088689804,0.1061248183250427,0.122431181371212,0.106279470026493,0.0946273431181907,0.0967708453536033,0.1020258292555809,0.1544358432292938,55,358452,5.1,cpu,ok,2026-08-22T00:31:45
zone_weight,48,random_paired,48,0.0978306978940963,0.1506634801626205,7.25543349981308,0.0955900400876998,0.0995144769549369,0.1216476708650589,0.0976262688636779,0.1120733320713043,0.1005937755107879,0.0928714573383331,0.0901470407843589,0.097617395222187,0.0905843675136566,85,358452,7.6,cpu,ok,2026-08-22T00:31:53
zone_weight,49,random_paired,49,0.107851929962635,0.1833295077085495,7.657989114522934,0.1059668213129043,0.1096782833337783,0.1304782032966613,0.1057116091251373,0.1217267140746116,0.1113777235150337,0.1029366701841354,0.1009448245167732,0.1078320443630218,0.1216473132371902,57,358452,5.7,cpu,ok,2026-08-22T00:31:58
zone_weight,50,random_paired,50,0.0975603461265564,0.1539809852838516,7.17257484793663,0.0931620895862579,0.1001909896731376,0.132129281759262,0.102194458246231,0.1212231516838073,0.1033926829695701,0.0880197957158088,0.089593231678009,0.0968100950121879,0.1430342644453048,98,358452,9.6,cpu,ok,2026-08-22T00:32:08
zone_weight,51,random_paired,51,0.0993517637252807,0.1679939180612564,7.4922338128089905,0.0979311019182205,0.1021387502551078,0.1183496788144111,0.1029313653707504,0.1138880476355552,0.1049251407384872,0.0934295505285263,0.0932147577404975,0.0996334105730056,0.1059165894985199,74,358452,7.0,cpu,ok,2026-08-22T00:32:15
zone_full,47,random_paired,47,0.0965187698602676,0.1665115803480148,7.067637890577316,0.0937502458691597,0.0987775698304176,0.1224234476685524,0.0980986580252647,0.1123864501714706,0.1047846302390098,0.0885379165410995,0.0921840965747833,0.0961877033114433,0.1388789564371109,96,358452,9.3,cpu,ok,2026-08-22T00:32:24
zone_full,48,random_paired,48,0.1013567745685577,0.1605838984251022,7.498306781053543,0.1000555753707885,0.1033051013946533,0.1279383301734924,0.1045536249876022,0.1161029711365699,0.1075671315193176,0.0946889594197273,0.0930675789713859,0.1013354361057281,0.0942186191678047,53,358452,4.9,cpu,ok,2026-08-22T00:32:29
zone_full,49,random_paired,49,0.1036823168396949,0.1702500730752945,7.556436955928802,0.1016101688146591,0.1051879674196243,0.125126913189888,0.1006089225411415,0.1134418994188308,0.1086059957742691,0.0999127775430679,0.0953722670674324,0.1033575311303138,0.1147631257772445,71,358452,6.7,cpu,ok,2026-08-22T00:32:36
zone_full,50,random_paired,50,0.0867552459239959,0.1426420211791992,6.379704922437668,0.0839617550373077,0.0874688625335693,0.1109591349959373,0.0845343992114067,0.0999130308628082,0.0906699895858764,0.0824633464217186,0.080936774611473,0.0862433835864067,0.1221807226538658,94,358452,8.9,cpu,ok,2026-08-22T00:32:45
zone_full,51,random_paired,51,0.0972481146454811,0.164074495434761,7.433684915304184,0.0954589545726776,0.0982282310724258,0.1165570467710495,0.0975613966584205,0.1092706844210624,0.0987150222063064,0.092454083263874,0.0938700139522552,0.0969319939613342,0.1023823171854019,88,358452,8.2,cpu,ok,2026-08-22T00:32:53
zone_full_tc,47,random_paired,47,0.0891220718622207,0.1589475721120834,6.541082262992859,0.0870204418897628,0.0912196114659309,0.1132911294698715,0.0897065475583076,0.1049855202436447,0.0952667891979217,0.0831547677516937,0.0834526792168617,0.089092917740345,0.1315840035676956,100,358788,34.5,cpu,ok,2026-08-22T00:33:27
zone_full_tc,48,random_paired,48,0.0861331969499588,0.1417718678712844,6.6063739359378815,0.0841087102890014,0.0879066288471221,0.1067964360117912,0.0876985043287277,0.1005834862589836,0.0898419395089149,0.081530638039112,0.0787796676158905,0.0861789658665657,0.0840141847729682,66,358788,23.1,cpu,ok,2026-08-22T00:33:50
zone_full_tc,49,random_paired,49,0.0951517298817634,0.163091704249382,6.827244907617569,0.09198709577322,0.0964547768235206,0.1249678283929824,0.0930901914834976,0.1095810830593109,0.0997461751103401,0.0888173058629036,0.0859141051769256,0.0945242494344711,0.1054872572422027,80,358788,27.4,cpu,ok,2026-08-22T00:34:18
zone_full_tc,50,random_paired,50,0.0673342645168304,0.1206400021910667,5.048584565520287,0.0656820386648178,0.0680080577731132,0.0823788046836853,0.067428320646286,0.0758430361747741,0.0700570568442344,0.0631904900074005,0.0631717145442962,0.0669112429022789,0.1025767847895622,100,358788,35.5,cpu,ok,2026-08-22T00:34:53
zone_full_tc,51,random_paired,51,0.0972945541143417,0.1654595136642456,7.329277694225311,0.0946344658732414,0.1001011878252029,0.1212950721383094,0.0999769270420074,0.1146918907761573,0.1030768230557441,0.0903351753950119,0.0916752219200134,0.0972678884863853,0.1029480919241905,72,358788,25.7,cpu,ok,2026-08-22T00:35:19
zone_full_sinc,47,random_paired,47,0.0867182090878486,0.1568314880132675,6.354770809412003,0.084578737616539,0.0894615650177002,0.1100179702043533,0.0878405272960662,0.1027593985199928,0.0930695608258247,0.0811559930443763,0.0807303488254547,0.0865291804075241,0.1302770674228668,82,361428,31.7,cpu,ok,2026-08-22T00:35:51
zone_full_sinc,48,random_paired,48,0.0969232395291328,0.1521360576152801,7.178575545549393,0.0942245125770568,0.0991412252187728,0.1238878816366195,0.0975688621401786,0.1131208091974258,0.1054338067770004,0.0913687050342559,0.0895237252116203,0.0967170000076294,0.087736003100872,77,361428,28.8,cpu,ok,2026-08-22T00:36:20
zone_full_sinc,49,random_paired,49,0.0988411977887153,0.1680294871330261,7.0754945278167725,0.0960570871829986,0.0997978821396827,0.1240799725055694,0.0966910868883133,0.1121735945343971,0.104342333972454,0.0926117449998855,0.0924356877803802,0.0982351377606391,0.1223097145557403,71,361428,26.4,cpu,ok,2026-08-22T00:36:46
zone_full_sinc,50,random_paired,50,0.068115696310997,0.1212497726082801,5.084019154310226,0.066348448395729,0.0694007724523544,0.0796753913164138,0.0681170672178268,0.0774344503879547,0.0696960687637329,0.0645283758640289,0.0669005960226059,0.0680907294154167,0.1048707738518714,96,361428,36.1,cpu,ok,2026-08-22T00:37:22
zone_full_sinc,51,random_paired,51,0.0932712331414222,0.1652771979570388,7.018178701400757,0.0912830382585525,0.0956170856952667,0.1153078526258468,0.0936678647994995,0.1071550697088241,0.0982494875788688,0.087329477071762,0.0867577642202377,0.0932831093668937,0.1019814312458038,60,361428,22.1,cpu,ok,2026-08-22T00:37:44
lstm,47,random_paired,47,0.2199992090463638,0.3124622404575348,15.870431065559387,0.214711919426918,0.2241853475570678,0.2625132203102112,0.2336394637823104,0.2542662024497986,0.228719875216484,0.2062912434339523,0.2112977802753448,0.2191158682107925,0.2343395054340362,28,623027,3.6,cpu,ok,2026-08-22T00:37:48
lstm,48,random_paired,48,0.2403339445590973,0.3362144827842712,17.12772399187088,0.2341861426830291,0.244485542178154,0.2935722172260284,0.2588467597961426,0.282958060503006,0.2535631060600281,0.2232499122619629,0.2289375513792038,0.2391310632228851,0.2406578809022903,20,623027,2.6,cpu,ok,2026-08-22T00:37:50
