MAE,RMSE,MAPE,MAE_commercial,MAE_residential,MAE_industrial,MAE_school,MAE_university,MAE_hospital,MAE_transport,MAE_park,MAE_multi_zone,variant,n_params
0.21022696793079376,0.29549440741539,15.83321988582611,0.20571772754192352,0.2129901498556137,0.2785044312477112,0.22944936156272888,0.23333126306533813,0.24069474637508392,0.19097687304019928,0.16629275679588318,0.20696067810058594,baseline_ahgnn,250243
0.09628704190254211,0.15357591211795807,7.107280194759369,0.09480098634958267,0.09772994369268417,0.11226124316453934,0.09328777343034744,0.10498913377523422,0.09901260584592819,0.09399408847093582,0.08993422985076904,0.09642518311738968,zone_concat,358452
0.10565461963415146,0.16128931939601898,7.844795286655426,0.10046299546957016,0.10480602085590363,0.13609148561954498,0.1003502607345581,0.11635184288024902,0.10831880569458008,0.09888981282711029,0.09703652560710907,0.10385800898075104,zone_weight,358452
0.0795067548751831,0.14193172752857208,6.141666695475578,0.0783100575208664,0.08011341840028763,0.08196709305047989,0.07800108194351196,0.08023382723331451,0.07906702905893326,0.07897086441516876,0.07647157460451126,0.07930152118206024,zone_full,358452
